steps: 30, adversary: RedMeanderAgent, mean: -5.6366, standard deviation 1.3188023656635133
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.191.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.191.199'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.191.202'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.191.194'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.191.204'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.191.193'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.191.193'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.241.157'), ('Restore User3', 'ExploitRemoteService 10.0.191.199'), ('Analyse User1', 'ExploitRemoteService 10.0.191.202'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.191.204'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.241.157'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.241.157'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -5.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.242.48/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.242.58'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.242.62'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.242.59'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.242.55'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.242.61'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.242.61'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.231.171'), ('Restore User3', 'ExploitRemoteService 10.0.242.58'), ('Analyse User1', 'ExploitRemoteService 10.0.242.59'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.231.172'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.231.171'), ('Analyse User1', 'ExploitRemoteService 10.0.242.62'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.231.171'), ('Analyse User1', 'ExploitRemoteService 10.0.231.172'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.231.172'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.231.171'), ('Analyse User1', 'ExploitRemoteService 10.0.231.172'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.242.55'), ('Analyse User1', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.231.172'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.231.171'), ('Analyse User1', 'ExploitRemoteService 10.0.231.171'), ('Analyse User1', 'ExploitRemoteService 10.0.231.172'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -7.399999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.101.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.101.66'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.101.78'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.101.70'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.101.75'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.101.72'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.101.70'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.161.139'), ('Restore User4', 'ExploitRemoteService 10.0.101.66'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.161.136'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.101.72'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.161.136'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.161.139'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.161.136'), ('Restore User1', 'ExploitRemoteService 10.0.101.78'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.161.136'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.101.78'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.101.75'), ('Analyse User1', 'ExploitRemoteService 10.0.101.78'), ('Analyse User1', 'ExploitRemoteService 10.0.101.78'), ('Analyse User1', 'ExploitRemoteService 10.0.161.139'), ('Analyse User1', 'ExploitRemoteService 10.0.161.136'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.161.139'), ('Analyse User1', 'ExploitRemoteService 10.0.161.136')], total reward: -6.4
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.102.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.102.180'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.102.187'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.102.181'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.102.185'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.102.179'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.102.180'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.102.179'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.102.181'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.55.92'), ('Analyse User1', 'ExploitRemoteService 10.0.102.179'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.102.179'), ('DecoyVsftpd User4', 'PrivilegeEscalate User2'), ('Restore User2', 'DiscoverNetworkServices 10.0.55.93'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.55.93'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.102.187'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.55.92'), ('Analyse User1', 'ExploitRemoteService 10.0.55.93'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.55.93'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.55.93'), ('Analyse User1', 'ExploitRemoteService 10.0.102.185'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'ExploitRemoteService 10.0.55.92'), ('Analyse User1', 'ExploitRemoteService 10.0.55.93'), ('Analyse User1', 'ExploitRemoteService 10.0.55.92'), ('Analyse User1', 'ExploitRemoteService 10.0.55.92')], total reward: -5.699999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.91.80/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.91.83'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.91.94'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.91.91'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.91.84'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.91.86'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.91.94'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.91.91'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.92.148'), ('Restore User1', 'ExploitRemoteService 10.0.91.84'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.92.145'), ('Analyse User4', 'ExploitRemoteService 10.0.92.148'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.91.94'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.92.148'), ('Restore Enterprise1', 'ExploitRemoteService 10.0.92.148'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.91.86'), ('Analyse User1', 'ExploitRemoteService 10.0.91.83'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.92.145'), ('Analyse User1', 'ExploitRemoteService 10.0.92.145'), ('Analyse User1', 'ExploitRemoteService 10.0.92.148'), ('Analyse User1', 'ExploitRemoteService 10.0.92.145'), ('Analyse User1', 'ExploitRemoteService 10.0.91.94'), ('Analyse User1', 'ExploitRemoteService 10.0.92.145'), ('Analyse User1', 'ExploitRemoteService 10.0.91.94'), ('Analyse User1', 'ExploitRemoteService 10.0.92.145')], total reward: -6.6
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.127.96/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.127.98'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.127.107'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.127.108'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.127.99'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.127.106'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.127.108'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.127.98'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.127.107'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User4', 'DiscoverNetworkServices 10.0.103.136'), ('Restore User4', 'ExploitRemoteService 10.0.127.106'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.103.132'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.103.132'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.103.136'), ('Analyse User1', 'ExploitRemoteService 10.0.127.98'), ('Analyse User1', 'ExploitRemoteService 10.0.103.132'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.99'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.127.98'), ('Analyse User1', 'ExploitRemoteService 10.0.103.132'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.127.98'), ('Analyse User1', 'ExploitRemoteService 10.0.103.136'), ('Analyse User1', 'ExploitRemoteService 10.0.127.98'), ('Analyse User1', 'ExploitRemoteService 10.0.127.98'), ('Analyse User1', 'ExploitRemoteService 10.0.103.132'), ('Analyse User1', 'ExploitRemoteService 10.0.103.132')], total reward: -5.6000000000000005
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.211.48/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.211.58'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.211.53'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.211.60'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.211.50'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.211.57'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.211.50'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.211.58'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.207.97'), ('Restore User4', 'ExploitRemoteService 10.0.211.57'), ('Analyse Enterprise2', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.211.60'), ('Analyse User1', 'ExploitRemoteService 10.0.211.53'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.207.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.211.50'), ('Analyse User1', 'ExploitRemoteService 10.0.211.50'), ('Analyse User1', 'ExploitRemoteService 10.0.211.50'), ('Analyse User1', 'ExploitRemoteService 10.0.211.50'), ('Analyse User1', 'ExploitRemoteService 10.0.211.50'), ('Analyse User1', 'ExploitRemoteService 10.0.207.97'), ('Analyse User1', 'ExploitRemoteService 10.0.207.105'), ('Analyse User1', 'ExploitRemoteService 10.0.207.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.207.97'), ('Analyse User1', 'ExploitRemoteService 10.0.207.97'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.207.97'), ('Analyse User1', 'ExploitRemoteService 10.0.211.50')], total reward: -4.6
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.71.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.71.1'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.71.8'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.71.12'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.71.7'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.71.5'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.71.1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.71.5'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.123.139'), ('Restore User4', 'ExploitRemoteService 10.0.71.1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.123.139'), ('Analyse User1', 'ExploitRemoteService 10.0.71.7'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.123.130'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.12'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.71.1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.123.139'), ('Analyse User4', 'ExploitRemoteService 10.0.123.139'), ('Analyse User4', 'ExploitRemoteService 10.0.123.139'), ('Analyse User4', 'ExploitRemoteService 10.0.123.130'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.123.139'), ('Analyse User4', 'ExploitRemoteService 10.0.71.1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.123.139'), ('Analyse User4', 'ExploitRemoteService 10.0.123.130'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.123.139'), ('Analyse User4', 'ExploitRemoteService 10.0.71.1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.123.139')], total reward: -3.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.184.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.184.235'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.184.225'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.184.231'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.184.234'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.184.229'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.184.234'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.70.171'), ('Restore User4', 'ExploitRemoteService 10.0.184.231'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.70.167'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.184.225'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.184.225'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.70.171'), ('Analyse User4', 'ExploitRemoteService 10.0.70.171'), ('Analyse User4', 'ExploitRemoteService 10.0.70.167'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.184.229'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.70.171'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.184.225'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.184.235'), ('Analyse User1', 'ExploitRemoteService 10.0.70.167'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.184.225'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.70.167'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.184.225')], total reward: -6.6000000000000005
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.212.96/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.212.109'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.212.107'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.212.108'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.212.99'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.212.102'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.212.109'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.212.109'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.212.107'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.212.102'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.204.72'), ('Restore User1', 'ExploitRemoteService 10.0.212.108'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.204.66'), ('Analyse User1', 'ExploitRemoteService 10.0.204.66'), ('Analyse User1', 'ExploitRemoteService 10.0.212.99'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User1', 'ExploitRemoteService 10.0.204.72'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.204.72'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.212.109'), ('Analyse User1', 'ExploitRemoteService 10.0.212.109'), ('Analyse User1', 'ExploitRemoteService 10.0.204.66'), ('Analyse User1', 'ExploitRemoteService 10.0.212.109'), ('Analyse User1', 'ExploitRemoteService 10.0.204.66'), ('Analyse User1', 'ExploitRemoteService 10.0.204.72'), ('Analyse User1', 'ExploitRemoteService 10.0.204.66'), ('Analyse User1', 'ExploitRemoteService 10.0.204.66')], total reward: -5.599999999999998
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.35.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.35.178'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.35.186'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.35.181'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.35.180'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.35.184'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.35.178'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.35.180'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.152.23'), ('Restore User1', 'ExploitRemoteService 10.0.35.181'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.35.184'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.152.18'), ('Analyse User1', 'ExploitRemoteService 10.0.35.186'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User1', 'ExploitRemoteService 10.0.152.18'), ('Analyse User1', 'ExploitRemoteService 10.0.35.181'), ('Analyse User1', 'ExploitRemoteService 10.0.152.18'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.152.23'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.152.23'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.152.18'), ('Analyse User1', 'ExploitRemoteService 10.0.152.18'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.152.23'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.152.23'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.35.181'), ('Analyse User1', 'ExploitRemoteService 10.0.152.18')], total reward: -5.899999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.146.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.146.156'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.146.152'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.146.145'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.146.157'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.146.150'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.146.157'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.242.89'), ('Restore User1', 'ExploitRemoteService 10.0.146.145'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.242.94'), ('Analyse User4', 'ExploitRemoteService 10.0.146.156'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.242.89'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.146.156'), ('DecoyVsftpd User4', 'PrivilegeEscalate User2'), ('Restore User2', 'ExploitRemoteService 10.0.146.152'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.242.89'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.242.94'), ('Analyse User4', 'ExploitRemoteService 10.0.242.94'), ('Analyse User4', 'ExploitRemoteService 10.0.242.89'), ('Analyse User1', 'ExploitRemoteService 10.0.146.150'), ('Analyse User4', 'ExploitRemoteService 10.0.242.94'), ('Analyse User1', 'ExploitRemoteService 10.0.242.94'), ('Analyse User1', 'ExploitRemoteService 10.0.242.89'), ('Analyse User1', 'ExploitRemoteService 10.0.242.94'), ('Analyse User1', 'ExploitRemoteService 10.0.242.94')], total reward: -6.799999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.229.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.229.242'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.229.251'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.229.248'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.229.246'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.229.243'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.229.243'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.26.173'), ('Restore User4', 'ExploitRemoteService 10.0.229.246'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.26.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.162'), ('Analyse User1', 'ExploitRemoteService 10.0.26.173'), ('Analyse User4', 'ExploitRemoteService 10.0.229.248'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.229.242'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.26.173'), ('Analyse User4', 'ExploitRemoteService 10.0.26.173'), ('Analyse User4', 'ExploitRemoteService 10.0.26.173'), ('Analyse User4', 'ExploitRemoteService 10.0.26.173'), ('Analyse User4', 'ExploitRemoteService 10.0.229.251'), ('Analyse User4', 'ExploitRemoteService 10.0.26.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.26.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.229.242'), ('Analyse User1', 'ExploitRemoteService 10.0.26.173'), ('Analyse User1', 'ExploitRemoteService 10.0.26.173')], total reward: -4.800000000000001
