steps: 30, adversary: B_lineAgent, mean: -4.4346, standard deviation 2.402310124428968
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.120.158'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.120.144/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.155'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.155'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.120.144/28'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.120.155')], total reward: -6.799999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.251.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.251.188'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.251.188'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.177.105'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.177.105'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.251.188'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.251.188'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.251.188'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.251.188'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.251.188'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.251.188'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.177.105'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.177.105')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.79.48/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.79.59'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.79.59'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.132.45'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.79.59'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.79.59'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.79.59'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.79.59'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.79.59'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.79.59'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.132.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.132.45')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.211.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.211.202'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.211.202'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.100.21'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.100.21'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.100.16/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.100.23'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.23'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.21'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.211.202'), ('Analyse User2', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.211.202'), ('Analyse User2', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.211.202'), ('Analyse User2', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.211.202'), ('Analyse User2', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.21'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.211.202'), ('Analyse User2', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.100.21')], total reward: -4.799999999999998
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.70.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.70.70'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.70.70'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.154.94'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.70'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.70'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.70'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.70'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.70'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.70.70'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.154.94'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.154.94')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.34.208/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.34.213'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.34.213'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse User2', 'ExploitRemoteService 10.0.34.213'), ('Analyse User2', 'ExploitRemoteService 10.0.34.213'), ('Analyse User2', 'ExploitRemoteService 10.0.34.213'), ('Analyse User2', 'ExploitRemoteService 10.0.34.213'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.222.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.222.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.222.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.222.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.222.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.222.232'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.213')], total reward: -2.3000000000000007
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.148.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.148.71'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.148.71'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.62.40'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.62.40'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.148.71'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.62.40'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.62.40'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.148.71'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.62.40'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.62.40'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.148.71'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.62.40'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.62.40'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.62.32/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.62.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.62.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.62.40'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.148.71'), ('Analyse User2', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.62.40'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.62.40'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.62.32/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.62.44')], total reward: -6.799999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.247.112/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.247.113'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.247.113'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse User2', 'ExploitRemoteService 10.0.247.113'), ('Analyse User2', 'ExploitRemoteService 10.0.247.113'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.82.38'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.82.38'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.82.38'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.82.38'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.247.113')], total reward: -2.400000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.246.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.246.76'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.246.76'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.121.229'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.246.76'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.246.76'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.246.76'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.246.76'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.246.76'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.246.76'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.121.229'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.229')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.174.48/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.174.60'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.174.60'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.138.86'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.138.86'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.174.60'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.138.86'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.138.86'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.174.60'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.138.86'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.138.86'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.174.60'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.138.86'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.138.86'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.138.80/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.138.89'), ('Analyse User1', 'ExploitRemoteService 10.0.138.89'), ('Analyse User1', 'ExploitRemoteService 10.0.138.86'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.174.60'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.138.86'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.138.86'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.138.80/28'), ('Analyse User1', 'DiscoverNetworkServices 10.0.138.89')], total reward: -6.799999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.192.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.192.29'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.192.29'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.197.45'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.192.29'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.192.29'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.192.29'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.192.29'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.192.29'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.192.29'), ('Remove User4', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.197.45'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.197.45')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.218.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.218.153'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.218.153'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.170.188'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.153'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoyVsftpd User3', 'DiscoverNetworkServices 10.0.170.188'), ('DecoySSHD User3', 'ExploitRemoteService 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.153'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.153'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.153'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User4'), ('Remove User4', 'DiscoverNetworkServices 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.153'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.218.153'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.170.188'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.170.188')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.53.160/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.53.163'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.53.163'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.240.222'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.240.222'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.163'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.240.222')], total reward: -1.3
